Index_ID,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
27142,5466210,Closed,currency 1,-405,0,,-43.0,,0,90000.0,,,0.0,Credit card,-43,
27143,6830445,Closed,currency 1,-675,0,1161.0,-429.0,,0,135000.0,0.0,,0.0,Credit card,-266,0.0
27144,5179752,Active,currency 1,-278,0,815.0,,,0,676800.0,597091.5,0.0,0.0,Consumer credit,-11,
27150,5480498,Closed,currency 1,-1526,0,-1191.0,-1401.0,0.0,0,75330.0,0.0,0.0,0.0,Consumer credit,-960,
27153,6791713,Closed,currency 1,-1709,0,-1160.0,-1159.0,,0,157500.0,0.0,0.0,0.0,Consumer credit,-839,
27154,5520208,Active,currency 1,-298,0,828.0,,,0,45000.0,19795.5,0.0,0.0,Credit card,-10,
27155,5091929,Closed,currency 1,-1681,0,-1437.0,-1039.0,,0,73102.5,,,0.0,Consumer credit,-1036,7464.42
27156,5032001,Closed,currency 1,-745,0,-380.0,-380.0,0.0,0,401625.0,0.0,0.0,0.0,Consumer credit,-380,
27158,6081139,Closed,currency 1,-1612,0,-1258.0,-1166.0,,0,135000.0,0.0,,0.0,Consumer credit,-1166,
27159,6307174,Active,currency 1,-222,0,7083.0,,,0,10350000.0,10312096.5,,0.0,Consumer credit,-6,
27160,5257267,Closed,currency 1,-1047,0,-865.0,-892.0,0.0,0,25922.7,0.0,0.0,0.0,Consumer credit,-892,
27161,5631008,Closed,currency 1,-371,0,-238.0,-238.0,,0,88987.5,0.0,,0.0,Consumer credit,-215,
27162,5738833,Closed,currency 1,-1598,0,-1088.0,-1088.0,,0,157383.0,,,0.0,Consumer credit,-1088,832.5
27165,6065138,Closed,currency 1,-2029,0,-1724.0,-1727.0,,0,46575.0,0.0,,0.0,Consumer credit,-1724,17969.985
27166,5814080,Active,currency 1,-372,0,24.0,,0.0,0,165152.25,132459.075,0.0,0.0,Consumer credit,-174,
27167,6145993,Active,currency 1,-2687,0,-1591.0,,0.0,0,180000.0,0.0,0.0,0.0,Credit card,-616,
27169,5138633,Closed,currency 1,-2685,0,-2135.0,-2135.0,,0,67639.5,0.0,0.0,0.0,Consumer credit,-1237,
27170,5835115,Closed,currency 1,-1158,0,-975.0,-970.0,,0,82908.0,0.0,0.0,0.0,Consumer credit,-969,
27171,6491736,Active,currency 1,-362,0,996.0,,,0,81000.0,0.0,0.0,0.0,Credit card,-55,9171.0
27172,5069872,Closed,currency 1,-1357,0,-992.0,-869.0,,0,94950.0,0.0,0.0,0.0,Consumer credit,-869,
27174,5239016,Active,currency 1,-367,0,1459.0,,,0,247500.0,219312.0,0.0,0.0,Consumer credit,-9,
27175,5691340,Closed,currency 1,-367,0,-124.0,-306.0,0.0,0,22455.0,0.0,0.0,0.0,Consumer credit,-302,
27176,6409283,Active,currency 1,-89,0,185.0,,,0,22135.5,14782.5,,0.0,Consumer credit,-11,
27177,5982234,Closed,currency 1,-2605,0,-2237.0,-2237.0,4808.61,0,54045.0,0.0,0.0,0.0,Consumer credit,-2237,0.0
27178,5194543,Closed,currency 1,-2782,0,-2607.0,-2260.0,,0,24907.5,,,0.0,Consumer credit,-2260,
27179,5742342,Closed,currency 1,-1303,0,-907.0,-920.0,,0,53999.955,0.0,,0.0,Consumer credit,-690,
27180,5208442,Closed,currency 1,-2389,0,-1659.0,-1644.0,,0,675000.0,0.0,0.0,0.0,Consumer credit,-1568,
27181,5836720,Closed,currency 1,-540,0,-264.0,-264.0,,0,92070.0,0.0,0.0,0.0,Consumer credit,-244,0.0
27182,6596959,Active,currency 1,-562,0,534.0,,18638.775,0,900000.0,522072.0,0.0,0.0,Consumer credit,-44,33286.5
27184,5321843,Closed,currency 1,-1948,0,-1587.0,-1573.0,,0,52245.0,0.0,0.0,0.0,Consumer credit,-1414,
27185,6637851,Active,currency 1,-210,0,886.0,,,0,148.5,92785.5,0.0,0.0,Credit card,-12,0.0
27187,6444275,Closed,currency 1,-2561,0,-2379.0,-2376.0,,0,73188.0,0.0,0.0,0.0,Consumer credit,-2375,
27189,6429991,Closed,currency 1,-1936,0,-1724.0,-1844.0,,0,28857.42,0.0,,0.0,Consumer credit,-883,
27191,5547518,Closed,currency 1,-2233,0,-2111.0,-2140.0,0.0,0,31779.0,0.0,0.0,0.0,Consumer credit,-2140,
27192,5073376,Closed,currency 1,-794,0,-459.0,-761.0,,0,106982.64,0.0,,0.0,Consumer credit,-714,
27194,5794085,Closed,currency 1,-2535,0,-2168.0,-1888.0,0.0,0,46935.0,0.0,0.0,0.0,Consumer credit,-1887,
27196,6401509,Active,currency 1,-1092,0,728.0,,,0,0.0,501.84,,0.0,Credit card,-23,
27197,6318534,Closed,currency 1,-1792,0,34.0,-908.0,,0,1620000.0,0.0,0.0,0.0,Consumer credit,-464,
27198,5166241,Closed,currency 1,-666,0,710.0,-183.0,,0,0.0,0.0,0.0,0.0,Credit card,-173,
27199,5371843,Closed,currency 1,-1335,0,-998.0,-1149.0,,0,39690.0,0.0,,0.0,Consumer credit,-726,3304.89
27205,6014851,Closed,currency 1,-2696,0,-2573.0,-2560.0,,0,171364.5,0.0,0.0,0.0,Consumer credit,-857,0.0
27206,5725586,Closed,currency 1,-828,0,-645.0,-580.0,,0,51255.0,0.0,0.0,0.0,Consumer credit,-579,
27207,5734883,Closed,currency 1,-1830,0,-1100.0,-1097.0,,0,719145.0,0.0,,0.0,Loan for business development,-1095,
27208,6350642,Closed,currency 1,-1229,0,-862.0,-862.0,,0,92488.5,0.0,0.0,0.0,Consumer credit,-857,
27209,5900227,Closed,currency 1,-1518,0,-787.0,-876.0,,0,143100.0,0.0,,0.0,Consumer credit,-876,
27211,5374369,Closed,currency 1,-822,0,-638.0,-638.0,0.0,0,19980.0,0.0,0.0,0.0,Consumer credit,-638,
27212,5678218,Closed,currency 1,-1667,0,-1271.0,-1331.0,,0,125021.7,0.0,,0.0,Consumer credit,-830,7114.5
27213,6354241,Closed,currency 1,-2448,0,-2113.0,-2142.0,0.0,0,60056.1,0.0,0.0,0.0,Consumer credit,-2142,5494.5
27215,5450089,Closed,currency 1,-1778,0,-244.0,-206.0,,0,765000.0,0.0,0.0,0.0,Credit card,-201,
27217,6311469,Closed,currency 1,-2077,0,-1770.0,-1770.0,,0,28750.5,0.0,,0.0,Consumer credit,-1765,
27219,5639631,Closed,currency 1,-892,0,-161.0,-876.0,,0,225000.0,0.0,0.0,0.0,Credit card,-345,
27220,5092949,Active,currency 1,-940,0,886.0,,,0,1350000.0,675000.0,0.0,0.0,Consumer credit,-14,
27222,5537024,Closed,currency 1,-2918,0,-1822.0,-1752.0,58707.0,0,202500.0,0.0,0.0,0.0,Consumer credit,-225,
27223,5823419,Closed,currency 1,-2494,0,-2319.0,-2340.0,,0,37210.5,0.0,,0.0,Consumer credit,-606,
27224,5036821,Closed,currency 1,-2679,0,-2556.0,-2558.0,1082.655,0,19845.0,0.0,0.0,0.0,Consumer credit,-2555,
27227,5846014,Active,currency 1,-178,0,187.0,,,0,158800.5,,,0.0,Consumer credit,-23,
27231,6763046,Closed,currency 1,-395,0,-54.0,-54.0,,0,97879.5,0.0,0.0,0.0,Consumer credit,-30,
27232,6511830,Active,currency 1,-840,0,478.0,,,0,225000.0,221040.0,0.0,0.0,Credit card,-17,
27233,6515827,Closed,currency 1,-2351,0,-1854.0,-1383.0,,0,112527.0,0.0,,0.0,Consumer credit,-483,
27236,6584586,Closed,currency 1,-621,0,-256.0,-256.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-199,
27238,5793068,Closed,currency 1,-809,0,-444.0,-473.0,18405.0,0,173070.0,0.0,0.0,0.0,Consumer credit,-473,
27239,6798276,Closed,currency 1,-1237,0,-1040.0,-1040.0,,0,158814.0,76171.5,,0.0,Consumer credit,-1040,0.0
27240,6209092,Closed,currency 1,-1588,0,-1223.0,-1251.0,,0,104800.77,0.0,,0.0,Consumer credit,-829,
27241,6349915,Active,currency 1,-324,0,1019.0,,,0,112500.0,77827.5,0.0,0.0,Credit card,-33,
27242,6425261,Closed,currency 1,-2588,0,-1492.0,-1486.0,,0,167418.0,0.0,0.0,0.0,Consumer credit,-1479,
27246,6774554,Closed,currency 1,-1486,0,-1304.0,-1285.0,,0,27301.5,0.0,0.0,0.0,Consumer credit,-907,
27249,6223928,Active,currency 1,-1011,0,766.0,,,0,0.0,0.0,0.0,0.0,Credit card,-34,59400.0
27250,5142110,Closed,currency 1,-2543,0,,-1310.0,13549.5,0,0.0,0.0,0.0,0.0,Credit card,-1262,32850.0
27251,5891551,Active,currency 1,-839,0,30985.0,,,0,301500.0,181900.44,119599.56,0.0,Credit card,-16,0.0
27252,6769553,Closed,currency 1,-461,0,-277.0,-277.0,0.0,0,34320.33,0.0,0.0,0.0,Consumer credit,-275,
27253,6808550,Closed,currency 1,-2387,0,-1991.0,-2020.0,0.0,0,45407.88,0.0,0.0,0.0,Consumer credit,-2020,
27254,5141730,Closed,currency 1,-2799,0,-2646.0,-2644.0,,0,20700.0,0.0,,0.0,Consumer credit,-2453,
27255,5975081,Closed,currency 1,-1313,0,-947.0,-947.0,,0,89055.0,0.0,0.0,0.0,Consumer credit,-947,
27256,5084295,Closed,currency 1,-2337,0,-540.0,-540.0,,0,675000.0,0.0,,0.0,Loan for business development,-540,
27257,6561580,Closed,currency 1,-1093,0,-1002.0,-1004.0,,0,102658.5,0.0,0.0,0.0,Consumer credit,-1003,
27258,6301627,Active,currency 1,-960,0,2696.0,,,0,6885000.0,5781973.5,0.0,0.0,Mortgage,-10,
27259,6247700,Closed,currency 1,-2748,0,-2443.0,-2443.0,,0,90774.0,0.0,,0.0,Consumer credit,-2443,0.0
27261,5739856,Closed,currency 1,-1439,0,-1164.0,-1155.0,,0,86940.0,0.0,0.0,0.0,Consumer credit,-807,
27262,5153472,Closed,currency 1,-714,0,-259.0,-285.0,,0,99737.46,0.0,,0.0,Consumer credit,-283,
27263,5667195,Closed,currency 1,-2898,0,-2806.0,-2793.0,,0,25155.0,0.0,0.0,0.0,Consumer credit,-786,
27264,6320608,Closed,currency 1,-1565,0,-1261.0,-1261.0,,0,40045.5,0.0,0.0,0.0,Consumer credit,-1257,
27265,6430586,Closed,currency 1,-619,0,-223.0,-252.0,,0,156150.0,0.0,,0.0,Consumer credit,-248,
27266,6304472,Closed,currency 1,-610,0,-487.0,-487.0,,0,17955.0,0.0,0.0,0.0,Consumer credit,-482,0.0
27267,6309608,Closed,currency 1,-2743,0,-2529.0,-2497.0,9598.545,0,27007.29,0.0,0.0,0.0,Consumer credit,-2497,
27270,5880399,Closed,currency 1,-2021,0,-1807.0,-1835.0,0.0,0,62295.03,0.0,0.0,0.0,Consumer credit,-1835,
27275,5714667,Closed,currency 1,-957,0,-342.0,-341.0,,0,13500.0,0.0,0.0,0.0,Credit card,-334,
27279,6832581,Active,currency 1,-280,0,1079.0,,,0,180000.0,0.0,0.0,0.0,Credit card,-29,0.0
27280,5218385,Closed,currency 1,-1122,0,-664.0,-813.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-791,
27282,6580869,Closed,currency 1,-2847,0,-2635.0,-2663.0,0.0,0,24709.14,0.0,0.0,0.0,Consumer credit,-2663,
27284,6036875,Closed,currency 1,-1340,0,-1035.0,-558.0,,0,103225.5,0.0,0.0,0.0,Consumer credit,-558,
27285,5733442,Closed,currency 1,-1569,0,-1385.0,-1017.0,,0,11700.0,0.0,,0.0,Consumer credit,-1017,
27287,5109094,Closed,currency 1,-1162,0,-431.0,-855.0,,0,145525.5,0.0,0.0,0.0,Consumer credit,-803,
27288,6092362,Closed,currency 1,-214,0,-45.0,-45.0,,0,133731.0,0.0,0.0,0.0,Consumer credit,-23,
27289,6534918,Active,currency 1,-88,0,31086.0,,,0,27000.0,0.0,27000.0,0.0,Credit card,-10,
27290,6055165,Closed,currency 1,-1568,0,258.0,-104.0,,0,675000.0,0.0,0.0,0.0,Consumer credit,-34,
27291,5832412,Active,currency 1,-1508,0,-777.0,,,0,243765.0,110322.0,,0.0,Consumer credit,-1050,14008.5
27292,6034523,Active,currency 1,-723,0,1109.0,,,0,900000.0,880389.72,19610.28,0.0,Credit card,-21,
27297,5243715,Active,currency 1,-1024,0,802.0,,,0,675000.0,259672.5,0.0,0.0,Consumer credit,-16,11641.5
27298,5251773,Active,currency 1,-751,0,1075.0,,0.0,0,4500.0,0.0,0.0,0.0,Credit card,-630,
27300,6784938,Closed,currency 1,-1606,0,-875.0,-1392.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-894,
27302,5603076,Closed,currency 1,-1878,0,-1696.0,-1695.0,,0,80541.0,0.0,0.0,0.0,Consumer credit,-1598,
27303,5082116,Active,currency 1,-685,0,-320.0,,0.0,0,41220.0,4455.0,0.0,0.0,Consumer credit,-593,
27305,5162215,Closed,currency 1,-2792,0,-2672.0,-2701.0,0.0,0,14040.0,0.0,0.0,0.0,Consumer credit,-2701,
27306,5079243,Closed,currency 1,-739,0,-344.0,-556.0,,0,180748.26,0.0,,0.0,Consumer credit,-537,0.0
27309,5460864,Active,currency 1,-1431,0,,,,0,225000.0,,,0.0,Consumer credit,-31,
27312,5380032,Closed,currency 1,-1055,0,-323.0,-322.0,,0,147600.0,0.0,0.0,0.0,Consumer credit,-322,
27316,6067623,Closed,currency 1,-468,0,-103.0,-102.0,,0,180000.0,0.0,0.0,0.0,Consumer credit,-71,
27317,6256859,Active,currency 1,-139,0,,,0.0,0,27000.0,22932.0,0.0,0.0,Credit card,-15,
27319,6355874,Active,currency 1,-81,0,680.0,,,0,77169.6,70954.29,,0.0,Consumer credit,-22,
27320,5500823,Closed,currency 1,-2400,0,-1479.0,-1479.0,,0,1201018.5,0.0,0.0,0.0,Car loan,-853,
27321,6449437,Closed,currency 1,-450,0,31066.0,-15.0,,0,0.0,0.0,,0.0,Credit card,-3,
27323,5838478,Closed,currency 1,-2268,0,-1722.0,-1722.0,,0,233527.5,0.0,0.0,0.0,Consumer credit,-830,
27324,5589816,Closed,currency 1,-2557,0,-2222.0,-2250.0,0.0,0,21060.0,0.0,0.0,0.0,Consumer credit,-2250,
27326,5000224,Closed,currency 1,-1595,0,-951.0,-930.0,,0,136107.0,0.0,0.0,0.0,Consumer credit,-804,
27327,6425054,Closed,currency 1,-1654,0,172.0,-1273.0,,0,900000.0,0.0,0.0,0.0,Consumer credit,-44,0.0
27329,5727551,Closed,currency 1,-2127,0,-302.0,-302.0,,0,3150000.0,0.0,0.0,0.0,Consumer credit,-295,52500.015
27330,5691553,Active,currency 1,-338,0,1025.0,,,0,112500.0,103945.5,0.0,0.0,Credit card,-46,19026.0
27331,5826779,Closed,currency 1,-1965,0,-1631.0,-1657.0,0.0,0,154397.7,0.0,0.0,0.0,Consumer credit,-1657,
27332,5664843,Active,currency 1,-401,0,695.0,,5225.265,0,175500.0,174384.54,1115.46,0.0,Credit card,-155,
27337,5713160,Closed,currency 1,-1791,0,35.0,-157.0,,0,0.0,0.0,,0.0,Credit card,-148,
27338,6350779,Closed,currency 1,-2805,0,-2256.0,-2365.0,,0,90000.0,0.0,0.0,0.0,Consumer credit,-706,
27339,6062494,Closed,currency 1,-1384,0,-989.0,-1017.0,0.0,0,72195.885,0.0,0.0,0.0,Consumer credit,-1017,
27340,5641783,Closed,currency 1,-2384,0,-2050.0,-2384.0,0.0,0,45000.0,0.0,0.0,0.0,Consumer credit,-2384,7549.65
27341,5448092,Active,currency 1,-264,0,73.0,,,0,80545.5,27549.0,0.0,0.0,Consumer credit,-11,
27345,5821129,Closed,currency 1,-398,0,-33.0,-245.0,,0,67500.0,0.0,0.0,0.0,Consumer credit,-87,10894.5
27346,6638421,Active,currency 1,-250,0,846.0,,,0,810000.0,695866.5,0.0,0.0,Consumer credit,-25,
27347,6050228,Closed,currency 1,-855,0,-673.0,-702.0,,0,48451.5,0.0,0.0,0.0,Consumer credit,-701,0.0
27350,6447211,Closed,currency 1,-756,0,-569.0,-633.0,,0,114030.0,0.0,0.0,0.0,Consumer credit,-630,
27351,6146653,Closed,currency 1,-2840,0,-2658.0,-2687.0,0.0,0,45270.0,0.0,0.0,0.0,Consumer credit,-2687,
27352,5852370,Closed,currency 1,-1380,0,-1289.0,-1060.0,,0,28345.5,0.0,0.0,0.0,Consumer credit,-1060,0.0
27353,5676057,Closed,currency 1,-1954,0,-1844.0,-1844.0,,0,37642.5,,,0.0,Consumer credit,-1844,
27355,5104750,Active,currency 1,-592,0,4.0,,,0,117000.0,73269.0,0.0,0.0,Credit card,-1,
27357,6586290,Closed,currency 1,-1402,0,-1218.0,-1199.0,,0,30087.0,0.0,0.0,0.0,Consumer credit,-943,19746.0
27358,6525569,Closed,currency 1,-1116,0,712.0,-529.0,,0,1341000.0,0.0,0.0,0.0,Consumer credit,-524,24754.5
27359,6508085,Closed,currency 1,-10,0,20.0,-4.0,,0,13500.0,0.0,0.0,0.0,Consumer credit,-1,
27361,6368689,Active,currency 1,-497,0,818.0,,,0,112500.0,106150.5,0.0,0.0,Credit card,-61,0.0
27364,6070299,Closed,currency 1,-670,0,1174.0,-152.0,,0,54000.0,0.0,,0.0,Credit card,-149,
27365,6533094,Closed,currency 1,-2207,0,-2087.0,-2113.0,,0,28586.115,0.0,,0.0,Consumer credit,-745,
27369,5205340,Active,currency 1,-2493,0,-1798.0,,,0,22500.0,0.0,,0.0,Credit card,-469,
27370,6087297,Active,currency 1,-111,0,1715.0,,,0,2508201.0,2423229.345,,0.0,Consumer credit,-13,0.0
27372,6154146,Closed,currency 1,-1446,0,-1136.0,-1107.0,,0,64755.0,0.0,0.0,0.0,Consumer credit,-1107,0.0
27376,5439600,Closed,currency 1,-1276,0,-1000.0,-1000.0,,0,34605.0,0.0,,0.0,Consumer credit,-1000,
27377,6413127,Closed,currency 1,-1807,0,-1600.0,-1600.0,,0,51601.5,,,0.0,Consumer credit,-1600,
27378,6304209,Active,currency 1,-251,30,31073.0,,,0,112500.0,106881.435,5618.565,84.69,Credit card,-2,11250.0
27381,5833536,Active,currency 1,-448,0,1259.0,,,0,0.0,0.0,0.0,0.0,Credit card,-4,
27382,6568463,Active,currency 1,-289,0,31065.0,,,0,146250.0,68611.5,0.0,0.0,Credit card,-19,
27384,6144494,Active,currency 1,-2288,1927,-1906.0,,,0,135000.0,1354.5,0.0,0.0,Consumer credit,-1896,14800.5
27386,5831228,Active,currency 1,-213,0,27428.0,,,0,22500.0,65898.0,,0.0,Credit card,-8,
27387,5058169,Closed,currency 1,-1136,0,-589.0,-589.0,,0,278019.0,0.0,0.0,0.0,Consumer credit,-103,
27388,5052203,Active,currency 1,-104,0,141.0,,,0,31500.0,0.0,0.0,0.0,Credit card,-14,
27393,5114771,Closed,currency 1,-2856,0,-2736.0,-2761.0,5463.18,0,15621.165,0.0,0.0,0.0,Consumer credit,-2761,
27395,5111062,Closed,currency 1,-768,0,1058.0,-387.0,,0,4500000.0,0.0,0.0,0.0,Consumer credit,-238,9679.5
27396,6031731,Closed,currency 1,-682,0,-378.0,-378.0,0.0,0,27317.16,0.0,0.0,0.0,Consumer credit,-376,17406.0
27399,6354789,Closed,currency 1,-611,0,-188.0,-216.0,,0,174294.0,0.0,,0.0,Consumer credit,-143,
27400,6142563,Closed,currency 1,-2840,0,-2720.0,-2746.0,0.0,0,33628.545,0.0,0.0,0.0,Consumer credit,-2746,
27402,5232851,Closed,currency 1,-966,0,113.0,-290.0,,0,0.0,0.0,0.0,0.0,Credit card,-287,
27403,5069247,Active,currency 1,-2724,60,-2419.0,,,0,44127.0,0.0,,103.5,Consumer credit,-581,4410.0
27404,6569814,Closed,currency 1,-486,0,-333.0,-363.0,,0,55800.0,0.0,,0.0,Consumer credit,-360,3600.0
27405,6779732,Closed,currency 1,-245,0,670.0,-120.0,,0,706500.0,0.0,0.0,0.0,Consumer credit,-117,416587.5
27406,5157607,Active,currency 1,-137,0,1689.0,,,0,742500.0,735156.0,0.0,0.0,Consumer credit,-56,
27407,5465273,Closed,currency 1,-900,0,-596.0,-596.0,0.0,0,109493.19,0.0,0.0,0.0,Consumer credit,-591,0.0
27408,5884858,Closed,currency 1,-1857,0,-759.0,-849.0,,0,230355.0,0.0,0.0,0.0,Consumer credit,-238,0.0
27410,6409128,Closed,currency 1,-2418,0,-1931.0,-1916.0,,0,52776.0,0.0,0.0,0.0,Consumer credit,-1901,3690.0
27411,5242082,Closed,currency 1,-2906,0,-1810.0,-1878.0,4005.0,0,135000.0,0.0,0.0,0.0,Consumer credit,-1833,
27412,5786831,Closed,currency 1,-2313,0,-636.0,-636.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-629,
27413,5308112,Closed,currency 1,-1197,0,-1012.0,-993.0,,0,51727.5,0.0,0.0,0.0,Consumer credit,-706,
27414,6222096,Active,currency 1,-389,0,31177.0,,,0,450000.0,14454.0,0.0,0.0,Credit card,-16,
27416,5688088,Active,currency 1,-179,0,10779.0,,0.0,0,96750.0,,,0.0,Credit card,-58,
27418,6008694,Active,currency 1,-240,0,828.0,,,0,573979.5,489870.0,0.0,0.0,Consumer credit,-16,25317.0
27419,6041955,Active,currency 1,-268,0,-14.0,,,0,67500.0,0.0,0.0,0.0,Credit card,-56,
27420,5627170,Active,currency 1,-1114,0,706.0,,,0,2025000.0,810000.0,0.0,0.0,Consumer credit,-7,0.0
27421,5221173,Closed,currency 1,-1025,0,-851.0,-882.0,,0,28480.5,0.0,,0.0,Consumer credit,-395,
27423,6082731,Closed,currency 1,-2720,0,-2506.0,-2535.0,0.0,0,36928.8,0.0,0.0,0.0,Consumer credit,-2535,
27424,5073061,Closed,currency 1,-1865,0,-1684.0,-1684.0,,0,25582.5,0.0,,0.0,Consumer credit,-1675,
27426,6233393,Closed,currency 1,-2564,0,-2016.0,-2012.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-1435,0.0
27428,5156381,Active,currency 1,-498,0,695.0,,,0,180000.0,0.0,0.0,0.0,Credit card,-137,0.0
27429,5970370,Closed,currency 1,-470,0,-136.0,-136.0,,0,70281.0,0.0,0.0,0.0,Consumer credit,-134,0.0
27430,5210784,Closed,currency 1,-2644,0,-2460.0,-2489.0,5671.08,0,28755.0,0.0,0.0,0.0,Consumer credit,-2489,
27431,6535366,Closed,currency 1,-187,0,-3.0,-151.0,,0,19710.0,0.0,0.0,0.0,Consumer credit,-150,
27436,6265519,Active,currency 1,-64,0,,,,0,90000.0,,,0.0,Credit card,-31,
27438,5879588,Active,currency 1,-1525,0,-415.0,,,0,481500.0,0.0,0.0,0.0,Credit card,-172,11716.2
27439,5892904,Closed,currency 1,-2631,0,-2326.0,-2323.0,,0,82624.5,0.0,,0.0,Consumer credit,-491,
27441,6067886,Closed,currency 1,-1847,0,-1513.0,-1541.0,0.0,0,80013.15,0.0,0.0,0.0,Consumer credit,-1541,
27442,6043585,Closed,currency 1,-839,0,-488.0,-750.0,,0,225000.0,0.0,,0.0,Consumer credit,-737,
27444,5127500,Closed,currency 1,-209,0,95.0,-115.0,0.0,0,75960.0,0.0,0.0,0.0,Consumer credit,-112,
27446,6046489,Active,currency 1,-265,0,-81.0,,,0,22153.5,0.0,0.0,0.0,Consumer credit,-33,0.0
27447,6211980,Closed,currency 1,-1111,0,729.0,-442.0,,0,540000.0,0.0,,0.0,Credit card,-303,
27453,5704320,Closed,currency 1,-1136,0,-801.0,-829.0,0.0,0,13689.0,0.0,0.0,0.0,Consumer credit,-829,
27454,5015959,Closed,currency 1,-786,0,-541.0,-541.0,0.0,0,78660.0,0.0,0.0,0.0,Consumer credit,-537,
27455,5481898,Active,currency 1,-523,0,666.0,,,0,297000.0,0.0,0.0,0.0,Credit card,-51,
27456,6397793,Closed,currency 1,-1290,0,-740.0,-801.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-67,0.0
27458,5785272,Closed,currency 1,-586,0,-281.0,-281.0,,0,197208.0,0.0,0.0,0.0,Consumer credit,-279,0.0
27461,6187803,Closed,currency 1,-883,0,943.0,-9.0,,0,675000.0,,,0.0,Consumer credit,-9,
27462,5252962,Closed,currency 1,-2025,0,-1295.0,-1428.0,,0,166500.0,0.0,0.0,0.0,Consumer credit,-58,33750.0
27463,5832833,Closed,currency 1,-455,0,-273.0,-424.0,,0,19480.5,0.0,,0.0,Consumer credit,-316,
27464,6454991,Active,currency 1,-688,0,4772.0,,,0,162000.0,0.0,,0.0,Credit card,-26,
27465,5671086,Closed,currency 1,-2817,0,-2603.0,-2631.0,,0,55442.61,0.0,,0.0,Consumer credit,-740,
27466,6768137,Closed,currency 1,-2701,0,-1483.0,-1634.0,0.0,0,135000.0,-29.025,29.025,0.0,Credit card,-1634,
27467,5051025,Active,currency 1,-1554,0,272.0,,,0,2295000.0,,,0.0,Consumer credit,-975,0.0
27470,5507965,Closed,currency 1,-2219,0,-2034.0,-2030.0,,0,31396.5,0.0,0.0,0.0,Consumer credit,-726,
27474,6528271,Active,currency 1,-456,0,10472.0,,,0,45000.0,,,0.0,Credit card,-456,
27475,5049703,Closed,currency 1,-806,0,-76.0,-319.0,,0,283500.0,0.0,0.0,0.0,Consumer credit,-110,
27477,6629216,Closed,currency 1,-854,0,-497.0,-497.0,,0,105583.5,0.0,,0.0,Consumer credit,-412,0.0
27479,5670323,Closed,currency 1,-1607,0,-754.0,-985.0,0.0,0,450000.0,0.0,0.0,0.0,Consumer credit,-985,
27480,5465754,Active,currency 1,-804,0,977.0,,,0,0.0,0.0,0.0,0.0,Credit card,-11,
27483,6397498,Closed,currency 1,-2548,0,-2397.0,-2458.0,0.0,0,20160.0,0.0,0.0,0.0,Consumer credit,-1655,
27484,6450341,Closed,currency 1,-192,0,-66.0,-66.0,,0,36733.5,0.0,0.0,0.0,Consumer credit,-64,
27485,5851870,Closed,currency 1,-896,0,-888.0,-888.0,,0,71145.0,0.0,,0.0,Consumer credit,-887,
27487,5737079,Active,currency 1,-750,0,1040.0,,,0,0.0,0.0,0.0,0.0,Credit card,-17,0.0
27491,5375487,Closed,currency 1,-1024,0,-841.0,-841.0,,0,40725.0,0.0,0.0,0.0,Consumer credit,-841,
27492,5204173,Active,currency 1,-466,0,232.0,,,0,225000.0,0.0,0.0,0.0,Credit card,-17,
27493,5224581,Closed,currency 1,-576,0,-537.0,-537.0,,0,621918.0,0.0,,0.0,Consumer credit,-369,21898.215
27494,5197419,Closed,currency 1,-1409,0,-1287.0,-1315.0,,0,36083.7,0.0,,0.0,Consumer credit,-848,
27495,6068133,Closed,currency 1,-548,0,548.0,-476.0,0.0,0,225000.0,0.0,225000.0,0.0,Credit card,-409,
27496,5186951,Closed,currency 1,-2899,0,-2657.0,-2685.0,0.0,0,29877.165,0.0,0.0,0.0,Consumer credit,-2685,
27497,5095321,Closed,currency 1,-1538,0,-87.0,-67.0,,0,1350000.0,0.0,0.0,0.0,Credit card,-51,19390.5
27498,6742782,Closed,currency 1,-2315,0,-2164.0,-2162.0,,0,62775.0,0.0,0.0,0.0,Consumer credit,-1719,12433.5
27499,6568466,Closed,currency 1,-2064,0,-1880.0,-1881.0,,0,28530.0,0.0,0.0,0.0,Consumer credit,-1595,
27500,5839776,Closed,currency 1,-2781,0,-2048.0,-2047.0,0.0,0,135000.0,0.0,0.0,0.0,Consumer credit,-530,
27501,6053703,Active,currency 1,-286,0,810.0,,,0,360000.0,0.0,0.0,0.0,Credit card,-125,36000.0
